customer_unique_id,recency,frequency,monetary,delay,installments,review_score,comment_title,comment_message,pop_payment_type,pop_category
4786095d5d01fa91f67a87184280f6ff,209,1,44.1,-14.0,1.0,5.0,0,0.0,boleto,moveis_decoracao
4786a892f7618a4855172f0fc43fd3f1,25,1,171.44,-13.0,3.0,5.0,0,1.0,credit_card,cool_stuff
4787c0603659db901f2b746f0fd77f1d,133,2,166.48,-9.0,4.0,4.0,0,0.0,credit_card,other
478962ee4a624fdfc8989857a0da2864,100,2,226.0,-11.0,1.0,5.0,0,0.0,credit_card,cama_mesa_banho
4789cb19c163ddcaf8620a6dfe8b5f1b,191,3,43.56,-18.0,1.0,5.0,0,0.0,voucher,artes
478c99f23ce440ba49494199385dd142,117,1,34.09,-12.0,1.0,5.0,0,0.0,boleto,telefonia
479085be6190cd4a8e610b4fcce5f29c,71,4,372.28,-15.0,2.5,5.0,0,0.0,credit_card,esporte_lazer
4793effe83c817a1cb4491e94a0e401d,56,1,48.69,-14.0,1.0,5.0,0,1.0,boleto,informatica_acessorios
47a164a775858920248b4269be24a00a,22,1,37.01,-14.0,3.0,1.0,0,1.0,credit_card,esporte_lazer
47a1c03d394ce25c842bf1b0f0bf285b,119,1,387.76,-26.0,3.0,5.0,0,0.0,credit_card,brinquedos
47a279311bce8a2d845848262dca2838,75,1,30.29,-12.0,2.0,4.0,0,0.0,credit_card,moveis_decoracao
47a2ef2c9978c0bfedfbcc2a1f722764,21,1,116.21,-5.0,1.0,1.0,0,1.0,credit_card,moveis_escritorio
47a352064d390999021cb7fc8128a6c3,4,2,220.0,-18.0,1.0,2.0,0,1.0,boleto,esporte_lazer
47a393022261e86f676ce7f05efd0bc0,13,1,228.8,-19.0,3.0,4.0,0,0.0,credit_card,esporte_lazer
47a72c0327c7e097a2c4bf6814059ebc,114,1,183.93,-15.0,4.0,5.0,0,0.0,credit_card,perfumaria
47a9b9f33e0ab41e84e32f6fd11e624b,191,1,55.85,-25.0,3.0,1.0,0,1.0,credit_card,esporte_lazer
47aa51c0c41934c130a5022658fdebd9,63,2,423.59000000000003,-23.0,4.5,4.0,0,1.0,credit_card,telefonia
47ac0b5b994648c0ef789ef99e381f9c,1,1,327.42,-13.0,6.0,5.0,0,0.0,credit_card,brinquedos
47af48035b043521ae27cb5061276ee1,81,1,194.48,-12.0,10.0,5.0,0,0.0,credit_card,cama_mesa_banho
47b115c06c6f1fcc1198dcdf2f51b9d0,58,1,43.0,-14.0,4.0,5.0,0,1.0,credit_card,informatica_acessorios
47b1b0f1db28b23cde73336ea18f92da,64,1,199.03,-25.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
47b1f4779cce5b6a93c5f02310ca9671,84,1,176.55,-16.0,3.0,5.0,0,0.0,credit_card,relogios_presentes
47b77cadf8eba7c41d9658d0aa1e1115,144,1,100.95,-12.0,1.0,4.0,0,0.0,boleto,malas_acessorios
47b9d78289da613e90a5fe360d6212c2,147,1,113.11,-16.0,1.0,5.0,0,1.0,boleto,esporte_lazer
47ba6a4a3f0dc0d7c2f48f80d0f7c8d7,220,1,33.72,-20.0,1.0,1.0,0,0.0,credit_card,esporte_lazer
47bd37533335ca8fcfb008e49157199b,95,2,366.64,-11.0,4.0,5.0,0,0.0,credit_card,brinquedos
47bd939e378c0ae8734c7c4194f52cfd,72,2,787.68,-10.0,8.0,5.0,0,1.0,credit_card,ferramentas_jardim
47bdcd52860bc7287d5554d9e1db3ee7,19,1,32.78,-7.0,2.0,5.0,0,1.0,credit_card,bebes
47bec8efeaa6d0d1a2f3140f1b93db84,81,1,70.17,-4.0,1.0,5.0,0,0.0,credit_card,informatica_acessorios
47c1a3033b8b77b3ab6e109eb4d5fdf3,3,6,864.48,-14.666666666666666,1.0,5.0,0,0.0,boleto,cool_stuff
47c34cd02023a99f933160d1bf4ea244,171,1,24.86,-7.0,1.0,3.0,0,0.0,credit_card,alimentos_bebidas
47c46a8bf15ec7bd0d166ada892bb358,158,1,24.94,-3.0,2.0,5.0,0,1.0,credit_card,telefonia
47c5e0f72f19e85d15e62bb3cf8a4d4d,145,1,217.64,-7.0,6.0,5.0,0,1.0,credit_card,cool_stuff
47cdcc0332a7ed9adaace4ca81164618,124,1,237.78,-13.0,4.0,3.0,0,0.0,credit_card,cool_stuff
47cfc8afe7567f70d25fc8d2b153d0e5,48,1,185.05,-16.0,1.0,5.0,0,0.0,credit_card,informatica_acessorios
47d1439acaabc312edcfc92dbab81e87,114,2,307.96,-14.0,1.0,1.0,0,1.0,credit_card,market_place
47d19ed3e1569e33d47ed5712f16107c,20,1,206.08,-16.0,6.0,5.0,0,1.0,credit_card,beleza_saude
47d1c4416d67d0f7f6335d48eb7d36c5,35,1,403.05,-14.0,4.0,5.0,0,0.0,credit_card,automotivo
47d247db5e582120cf919464317250ce,17,1,108.1,-11.0,3.0,4.0,0,0.0,credit_card,brinquedos
47d2b80b343a27cd4cc0f657b3235f99,150,1,38.33,-6.0,1.0,4.0,0,0.0,credit_card,telefonia
47d54ad7f6c7400ebf1649d056830c27,62,1,255.69,-7.0,1.0,4.0,0,0.0,credit_card,moveis_escritorio
47d768be63e1e1261f6ddd3729276194,67,1,520.65,-22.0,10.0,4.0,0,0.0,credit_card,cool_stuff
47d794d3b9191cca973e14771f951dc4,146,1,33.09,-20.0,2.0,5.0,0,0.0,credit_card,telefonia
47dbd7199cc9b1133961053575b4e82a,54,2,148.64,-8.0,2.0,5.0,0,1.0,credit_card,other
47dbdc82cb82f41c494f9a192176ec54,50,1,27.09,-7.0,2.0,5.0,0,0.0,credit_card,papelaria
47dd6e418b9cca1890da64367fc87454,123,1,213.89,-4.0,1.0,1.0,0,1.0,boleto,moveis_escritorio
47df3391ba10bd28c75e2e0bc53b5dfd,129,1,25.09,-17.0,2.0,4.0,0,1.0,credit_card,fashion_bolsas_e_acessorios
47e2600372404374a591923294b15ac6,11,1,121.1,-12.0,1.0,5.0,0,0.0,boleto,moveis_decoracao
47e7d9ba326a882d204fcba0bc310835,82,1,107.78,-13.0,8.0,5.0,0,1.0,credit_card,cama_mesa_banho
47e7ed66ea0473c633633d75c8aa07d4,59,2,24.35,-14.0,1.0,5.0,0,0.0,voucher,alimentos_bebidas
47e95eb8a293b1b3f17dba3ab2281d01,119,1,138.11,-14.0,6.0,5.0,0,1.0,credit_card,cool_stuff
47eccb0f1f3bac96e9eced88fe9c1bb2,52,1,88.74,-7.0,4.0,5.0,0,0.0,credit_card,utilidades_domesticas
47f2dade4609ff35617dcb6872d7c776,25,1,108.58,-10.0,1.0,5.0,0,0.0,credit_card,pet_shop
47f30938ac911d5eed1347c6ea4afd5b,82,2,307.04,-8.0,6.0,1.0,0,1.0,credit_card,esporte_lazer
47fc4c9e492b9f16113a0c22023ca552,181,1,127.41,-8.0,7.0,5.0,0,0.0,credit_card,cama_mesa_banho
47fff67d165b79e36024db4b82d041c6,53,1,147.15,-14.0,1.0,5.0,0,0.0,boleto,cool_stuff
480732bba6403916c1225b3a957db316,196,1,74.64,-14.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
48079c9e0f69c1fe4d0e9a41b1c6a9db,75,1,30.69,-21.0,3.0,5.0,0,1.0,credit_card,moveis_decoracao
480aeafa3cef617d1e34d786a24b7634,137,1,149.43,-15.0,2.0,5.0,0,0.0,credit_card,moveis_decoracao
480ca1a9f688a4c482177efdeeb5c3a3,72,2,100.4,-21.0,5.0,5.0,0,1.0,credit_card,alimentos_bebidas
481076c0b553cfcaf790314d557c0662,12,1,59.14,-17.0,1.0,4.0,0,0.0,boleto,bebes
4812bbd35d1412c209481b349966ed9e,106,1,82.67,-18.0,4.0,4.0,0,1.0,credit_card,cool_stuff
4815bc7357e665b8b250366b3a808837,0,1,40.09,-22.0,1.0,5.0,0,1.0,credit_card,telefonia
481666869b5bac1090000f8600e42b69,83,1,868.19,-11.0,10.0,4.0,0,1.0,credit_card,relogios_presentes
481a7a279c7b9c80e39ffbf38b57c67a,170,1,64.46,-14.0,1.0,5.0,0,0.0,credit_card,papelaria
481b4f4abd0242f301beb442bda1dfc1,135,1,52.59,-14.0,5.0,1.0,0,1.0,credit_card,moveis_decoracao
481e14f4afa0bc51b944c7dbfd68c8fb,68,1,511.74,-7.0,1.0,5.0,0,1.0,boleto,moveis_quarto
4820959c2ff0fca35566ad31c3a864f3,206,2,156.52,-22.0,1.0,4.0,0,0.0,boleto,esporte_lazer
4820f42c8203dcad5d2c17cf363048b0,43,1,83.41,-17.0,1.0,5.0,0,1.0,credit_card,eletrodomesticos
48234b2beb62ad60e2aa0c27a7cdf267,99,1,175.79,-13.0,1.0,5.0,0,0.0,credit_card,moveis_escritorio
482378d0e6b86b5f28005f6a03235599,149,1,89.92,-22.0,6.0,5.0,0,0.0,credit_card,brinquedos
4824a03c22b7a98b8be744ef7640c7b9,170,1,55.96,-16.0,5.0,4.0,0,0.0,credit_card,informatica_acessorios
48274d95cadbe3f16ecd3359957b19db,11,1,117.94,-12.0,3.0,5.0,0,0.0,credit_card,cool_stuff
4827d6a02f010b9505e4af04c7fac522,9,1,32.15,-10.0,3.0,5.0,0,0.0,credit_card,fashion_bolsas_e_acessorios
482a639fc1e8e90dd88967ac5ef558bc,41,1,175.56,-13.0,1.0,5.0,0,0.0,boleto,utilidades_domesticas
482b517bebe057b7151e0504eb467424,6,1,304.35,-18.0,4.0,5.0,0,0.0,credit_card,moveis_decoracao
482b83576bf1699dd0a448805e211146,246,1,1326.79,-37.0,8.0,4.0,0,0.0,credit_card,relogios_presentes
4831e521ed6e409038e639c3dbbc79fc,33,1,404.28,-13.0,4.0,1.0,0,1.0,credit_card,eletrodomesticos
4831f388aaf5dfed43c1bd4455f37eac,255,2,50.589999999999996,-33.0,1.0,5.0,0,1.0,credit_card,ferramentas_jardim
483293828ba25e350c560f5d91507b7c,99,1,100.33,-13.0,1.0,1.0,0,0.0,boleto,perfumaria
4835837b30a566930f3c0227935d622a,29,1,65.05,-13.0,3.0,2.0,0,0.0,credit_card,cama_mesa_banho
48368b31672665cca1b8a03047a1702a,267,1,175.28,-34.0,1.0,5.0,0,1.0,credit_card,brinquedos
483759d955a08e8e52f6a9084bcd057d,186,1,85.25,-7.0,1.0,5.0,0,0.0,boleto,moveis_decoracao
4838cd3f23ac071710fbd49be8c98692,152,1,239.81,-9.0,1.0,5.0,0,0.0,boleto,cool_stuff
483ae6655534c182b098b9502f5676cb,88,1,42.68,-10.0,4.0,5.0,0,1.0,credit_card,beleza_saude
483b26e1bf0f4797e5512d8849d90835,33,2,301.36,-13.5,2.5,3.0,0,1.0,credit_card,automotivo
483b8f91edd97203560ab1e7da045071,67,1,65.47,-13.0,1.0,5.0,0,0.0,credit_card,construcao_ferramentas_construcao
483ccebb9c42ae89d35740fadc153835,42,1,194.48,-10.0,1.0,5.0,0,0.0,credit_card,cama_mesa_banho
483e50f687193b68c66d5266e9dfff7d,137,1,92.68,-14.0,2.0,4.0,0,0.0,credit_card,esporte_lazer
4841d5835d0ab4894f2b0a0ac60aa49a,86,1,76.95,-13.0,2.0,4.0,0,0.0,credit_card,esporte_lazer
484589e917b1ce94f703a34a9a855202,177,1,80.09,-12.0,3.0,1.0,0,1.0,credit_card,perfumaria
48464d1565a9447566fa926099aa5d9b,234,1,115.72,-23.0,2.0,5.0,0,1.0,credit_card,livros_interesse_geral
4849a05adbbdba9197030df910caf205,52,2,141.52,-14.0,1.0,5.0,0,1.0,voucher,esporte_lazer
48544e2a72d681a47b88eeb02b2c882e,60,1,113.42,-11.0,5.0,1.0,0,1.0,credit_card,climatizacao
485761a38bba1d0855f381aa21b0123e,56,1,65.01,-13.0,1.0,5.0,0,0.0,voucher,cool_stuff
4857d6cf05554302bd9d6cb82b60739e,122,1,420.07,-17.0,10.0,1.0,0,1.0,credit_card,telefonia
485914faa593225b39d3bcf14fb4d556,236,2,94.4,-21.0,4.0,5.0,0,0.0,credit_card,beleza_saude
48591f5d1cbe4492bf8d2ea0da354f72,91,1,29.69,-10.0,1.0,5.0,0,1.0,credit_card,eletronicos
485934e16363d40b17da7b832d237ce5,15,1,182.98,-8.0,1.0,5.0,0,1.0,boleto,cama_mesa_banho
485a70868deec085aeda32283bbbd82e,82,1,67.13,-31.0,1.0,5.0,0,0.0,credit_card,cama_mesa_banho
485b849ef839f0f401da8bfdc7ac2781,93,2,174.6,-15.0,4.0,5.0,0,0.0,credit_card,esporte_lazer
48625b68a29dcfc3aba4b5147e0625aa,5,1,232.23,-13.0,1.0,4.0,0,0.0,boleto,esporte_lazer
4862e84e08df689a5ccec996b1f7b393,258,2,216.24,-35.0,2.0,5.0,0,0.0,credit_card,moveis_decoracao
4872db1f116f7639293f1e960ac655d6,32,1,65.09,-14.0,1.0,5.0,0,0.0,credit_card,consoles_games
48770182fa1f6631dc831cb4a99ca859,232,1,79.61,-23.0,7.0,1.0,0,0.0,credit_card,beleza_saude
487e95378601c00342936b51ee9f50f2,91,1,220.04,-11.0,4.0,3.0,0,1.0,credit_card,cama_mesa_banho
4888a22959eb15316d48792aa7a4a88f,3,1,368.2,-18.0,10.0,5.0,0,1.0,credit_card,brinquedos
4893ad4ea28b2c5b3ddf4e82e79db9e6,45,1,179.35,-1.0,1.0,5.0,0,0.0,boleto,cool_stuff
48943e1c3938a59b72e1373c74796b0f,230,1,70.93,-24.0,1.0,5.0,0,0.0,credit_card,perfumaria
4897a3c64a635a703a71dd2d9189bffa,1,2,419.47,-12.0,3.5,5.0,0,0.0,credit_card,relogios_presentes
489a0be221675d041528911d170fec8c,168,1,1039.9,-28.0,6.0,5.0,0,1.0,credit_card,ferramentas_jardim
489d5ab0a3e3ae531f9efa5677878509,64,1,129.01,-8.0,6.0,5.0,0,1.0,credit_card,moveis_sala
489ef50b97569793de42830945ecd4d3,218,2,599.92,-16.0,1.0,5.0,0,0.0,credit_card,cama_mesa_banho
489f0da019ff8bd10d0b2abb1764bcb7,59,2,204.49,-16.0,5.0,3.0,0,0.0,credit_card,utilidades_domesticas
48a0c088d51523d887f640eb1b7e6011,64,2,252.4,-14.0,1.0,5.0,0,1.0,credit_card,moveis_decoracao
48a331df466908018600958dbcc6258f,140,1,51.84,-8.0,2.0,4.0,0,0.0,credit_card,telefonia
48a5985f8d97849159f7675e5f05ed75,250,1,60.1,2.0,6.0,1.0,0,0.0,credit_card,moveis_decoracao
48aa01798463ed7c7820c6727fc2f88c,121,1,44.0,-15.0,2.0,4.0,0,1.0,credit_card,cama_mesa_banho
48aac093ce4d05afcd577ef894f27dfe,258,1,64.46,-29.0,1.0,5.0,0,1.0,boleto,cama_mesa_banho
48ad9c7c978ad8234f7e44467330dac1,90,1,58.94,-8.0,1.0,2.0,0,1.0,boleto,fashion_roupa_feminina
48afc9c17d4b68ee361437ef06e82740,106,1,382.43,-9.0,7.0,3.0,0,0.0,credit_card,perfumaria
48baee36b8865e911ae4b5521360546e,114,1,77.57,-18.0,3.0,5.0,0,1.0,credit_card,ferramentas_jardim
48bf4e8301f352f9a5e832e950d53b77,139,1,31.75,-6.0,1.0,5.0,0,0.0,boleto,beleza_saude
48c00b39585b96a1f6211bd8cc6e8cdd,136,1,50.0,-9.0,1.0,5.0,0,1.0,credit_card,fashion_calcados
48c071a0d0368a69b63e1332a4d0b6b9,66,1,137.97,-14.0,1.0,5.0,0,1.0,boleto,moveis_escritorio
48c1b34a2d23e13b8967caa478d9c428,205,2,460.08,12.0,2.0,1.0,0,1.0,credit_card,cama_mesa_banho
48c22959df07213c483e0184c0dcdbf6,40,1,75.8,-13.0,3.0,2.0,0,1.0,credit_card,beleza_saude
48c239b2821e4f65ef32ff7ecd4ed37b,80,1,52.77,-8.0,1.0,5.0,0,1.0,credit_card,brinquedos
48c2919b486c10c9cdd3cf7593de3356,233,1,50.86,-21.0,1.0,5.0,0,0.0,credit_card,utilidades_domesticas
48c655d5e21d048036b3f6dfd8f1a500,132,1,114.84,-10.0,2.0,4.0,0,1.0,credit_card,malas_acessorios
48c6cd7d48c83e5180f44954c41e75a1,39,1,85.73,-15.0,6.0,4.0,0,0.0,credit_card,other
48c872ab914ede0d5d03fa151269f6b7,58,1,65.71,-9.0,6.0,5.0,0,1.0,credit_card,perfumaria
48c8add58f6544df93e408ca2f7e9333,197,1,253.34,-9.0,6.0,4.0,0,0.0,credit_card,moveis_decoracao
48c8bc510fe3b66ab2aef78aa493881c,118,1,66.01,-5.0,6.0,4.0,0,0.0,credit_card,cama_mesa_banho
48c8dc8d8ce357cd27edae89b40608f0,29,1,87.41,-12.0,4.0,5.0,0,1.0,credit_card,beleza_saude
48c9e0aa6bd6ca010174be0199e2124a,53,1,246.26,18.0,1.0,3.0,0,0.0,boleto,relogios_presentes
48cb69c1578e5fc47b8bc862cdbebc09,94,1,225.03,-27.0,6.0,4.0,0,0.0,credit_card,beleza_saude
48d1dced151a0925eadb3614f732f220,247,1,425.02,-27.0,8.0,5.0,0,0.0,credit_card,perfumaria
48d53c274b8fa24d790d2113ce1946f3,231,1,49.42,-22.0,4.0,5.0,0,0.0,credit_card,brinquedos
48dd0ad9052ca9a7071dd43f9cc8b27e,157,2,101.68,-5.0,1.0,5.0,0,1.0,credit_card,moveis_decoracao
48e097ba8aed6d4d53ebf5daa100869c,62,1,32.78,-9.0,1.0,5.0,0,0.0,boleto,utilidades_domesticas
48e14578ccade39106a4c595eabc0e7a,29,1,98.51,-8.0,9.0,5.0,0,1.0,credit_card,instrumentos_musicais
48e450ed67c07fac7ec5201d42f81fa1,173,1,191.52,-13.0,3.0,1.0,0,1.0,credit_card,eletroportateis
48e487feb7824fe154b6d5647e39f90e,118,2,425.52,-25.0,6.0,2.0,0,1.0,credit_card,cama_mesa_banho
48e6f23af32f72ee663c68227e85e732,31,1,88.72,-23.0,1.0,5.0,0,1.0,boleto,ferramentas_jardim
48e765b31aa7359bdc26fb32b1b6825f,212,1,343.71,17.0,8.0,1.0,0,1.0,credit_card,beleza_saude
48ea9234386f082f39ce1a05c9e440ee,54,1,61.6,-13.0,1.0,4.0,0,0.0,credit_card,moveis_decoracao
48eb05fb37e33f3079495d0145ef2711,357,1,783.22,-18.0,10.0,3.0,0,1.0,credit_card,moveis_escritorio
48ecd43ce2dccec613c02ebee3a39721,124,1,33.17,10.0,1.0,1.0,0,0.0,boleto,automotivo
48edb3184727c93784fe9697379fd4b0,113,1,29.62,-22.0,2.0,4.0,0,1.0,credit_card,telefonia
48ee05f414035e54588934fd0f05378a,151,1,246.79,-21.0,10.0,5.0,0,0.0,credit_card,ferramentas_jardim
48f113816d67422220232fedf8684a70,39,1,81.21,-14.0,1.0,5.0,0,1.0,boleto,telefonia
48f7eef7aaef4c9ded9cbeff0ec70868,13,1,120.09,-7.0,1.0,5.0,0,0.0,boleto,malas_acessorios
48f8f0b5c8e9f985a817dbc0601d4394,31,1,42.78,-11.0,1.0,4.0,0,1.0,boleto,relogios_presentes
48fa1a8c82e68b0163b080762a5ec792,46,1,305.57,-13.0,5.0,5.0,0,0.0,credit_card,perfumaria
48fa6947050cc823ed1112a81acf8c69,175,2,68.06,-28.0,1.0,3.0,0,0.0,credit_card,utilidades_domesticas
48fc8dae161bfe38214c5e0ff77dfeb7,93,1,99.95,-22.0,1.0,5.0,0,0.0,boleto,utilidades_domesticas
48fd376239919bfe73e92cf4b3bb006b,4,1,63.01,-19.0,1.0,4.0,0,1.0,credit_card,instrumentos_musicais
48fd7dec70f2b104a1d5e8c5c639102b,28,3,211.79000000000002,-15.333333333333334,6.0,5.0,0,0.0,credit_card,moveis_decoracao
490181818ec661c6afd91ca1ff0ee049,115,2,159.72,-11.0,2.0,4.0,0,0.0,credit_card,esporte_lazer
490365d9f683dc347884bd697db83052,136,1,154.42,-13.0,10.0,5.0,0,1.0,credit_card,pet_shop
4903e5b339a6ec191c0428479ffd72a8,44,1,118.96,-9.0,1.0,5.0,0,0.0,credit_card,telefonia
4905363e80389ad8df558452e9206216,159,1,78.97,-3.0,6.0,4.0,0,0.0,credit_card,beleza_saude
490752d6d25e7b5207da24cb2a870c27,59,1,747.25,-12.0,10.0,5.0,0,1.0,credit_card,eletrodomesticos
4909154f2af632cea390b6ec46c20d42,37,1,71.14,-19.0,1.0,4.0,0,0.0,credit_card,perfumaria
490a61ed149755df221ae868a6e47629,109,1,65.0,-9.0,5.0,5.0,0,1.0,credit_card,moveis_decoracao
490a6b693270ec3e9e42ba1bc0509fa1,89,1,76.79,-18.0,7.0,5.0,0,0.0,credit_card,esporte_lazer
490a839c108f040eed0c8c815f08ce8a,238,1,321.38,-21.0,6.0,5.0,0,1.0,credit_card,moveis_decoracao
490deddb79286c4373aaafa95b213568,176,2,246.92,-14.0,2.0,1.0,0,1.0,credit_card,beleza_saude
4910006053f92928b62910d568d4ad1e,356,1,613.78,-44.0,10.0,4.0,0,1.0,credit_card,brinquedos
4910b52e18434ad073715ee8a0599f3e,109,1,37.1,-8.0,1.0,1.0,0,1.0,debit_card,informatica_acessorios
4913641258ef99fc01ced3cd2d624d46,126,1,86.86,-27.0,2.0,5.0,0,1.0,credit_card,cama_mesa_banho
49141fd47ea9b5294d613b5aa42acd0a,196,1,129.82,-14.0,1.0,5.0,0,0.0,boleto,ferramentas_jardim
4919d6379b8f8c8474103b1934653a7c,131,1,39.1,-15.0,2.0,5.0,0,0.0,credit_card,cool_stuff
4919dda3f4b213104acc3d25b84c44ed,45,1,77.57,-15.0,3.0,5.0,0,1.0,credit_card,ferramentas_jardim
491abf28425b21588a8ff60875b2dfb7,33,1,87.17,-1.0,3.0,4.0,0,0.0,credit_card,bebes
491b3ec2fbdef3623670205db5266209,68,1,42.78,-22.0,2.0,5.0,0,1.0,credit_card,telefonia
491d12855e9e662e70c1a848b0a0107d,5,1,45.11,-15.0,1.0,5.0,0,0.0,credit_card,brinquedos
49267d6c9f05e0ce2ea2bf94365d3c4c,183,1,104.7,-14.0,5.0,5.0,0,0.0,credit_card,cama_mesa_banho
4926b889467f4920ec3c0ba7e13d7dd1,10,1,174.86,-20.0,2.0,4.0,0,0.0,credit_card,brinquedos
4926c6843cbc9a66f0524e37ca0945f5,34,2,72.68,-8.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
4927c0780eb18283ece0aa96d53d105a,94,1,89.67,-11.0,3.0,5.0,0,1.0,credit_card,moveis_decoracao
4932f15020489990d03ecef264177e0e,78,1,96.93,-16.0,9.0,5.0,0,1.0,credit_card,esporte_lazer
49335fe3eb5cbde3f9abc0ea7fe9aa9e,66,1,29.27,-7.0,1.0,4.0,0,0.0,boleto,informatica_acessorios
4935a78ccb4610047befc89c31602c36,251,1,56.03,-30.0,1.0,4.0,0,0.0,credit_card,telefonia_fixa
493a00826ac50806f138eaf0486d0ffa,127,2,103.32,-15.0,3.0,5.0,0,0.0,credit_card,esporte_lazer
493faeaff7409eead1e70f8f9ae06289,179,1,21.24,-12.0,2.0,5.0,0,1.0,credit_card,esporte_lazer
49408479eded405b1623faad5a5e9403,30,1,35.0,-6.0,1.0,4.0,0,0.0,boleto,consoles_games
4940b91a3fa4f12b278323515e9eac62,246,1,169.99,-45.0,1.0,2.0,0,1.0,credit_card,moveis_escritorio
4943a66958fb2f2d22f9173a3844f21b,206,1,122.34,-15.0,10.0,5.0,0,1.0,credit_card,utilidades_domesticas
4947413e68f4df49eb40aa65881befa1,40,1,94.66,-9.0,2.0,5.0,0,1.0,credit_card,cool_stuff
494797a23d7e8768675ab24234fd3095,176,1,23.86,-4.0,2.0,5.0,0,0.0,credit_card,casa_conforto_2
494e875bef93610d10c951763389f74e,138,1,83.17,-22.0,5.0,5.0,0,1.0,credit_card,utilidades_domesticas
494f1f463bcd36a662f93567af509cbf,63,1,124.96,-17.0,7.0,5.0,0,1.0,credit_card,beleza_saude
494f8a40e4cc505c7f0f224ec6b370ea,25,2,222.38,-7.0,1.0,4.0,0,0.0,credit_card,cama_mesa_banho
4957e6259456f901c8aebe84bab0e4aa,117,1,67.01,-17.0,3.0,4.0,0,1.0,credit_card,telefonia
495f48c755f3e9b9d17f05bfd9ee40a6,5,1,50.84,-14.0,1.0,5.0,0,0.0,credit_card,cool_stuff
495fe7ae31686381c8145b2936e761dc,31,8,154.2,-7.0,1.0,4.0,0,0.0,voucher,ferramentas_jardim
4962136f755981b83b03f476e66eea7d,356,1,44.49,-46.0,4.0,5.0,0,0.0,credit_card,beleza_saude
496dbf79054fe5df6cc601ae1196ae95,201,1,128.15,-11.0,1.0,4.0,0,1.0,debit_card,esporte_lazer
497b9efa77710b6fb9c8fa4e2969bfd1,116,1,27.68,-13.0,1.0,5.0,0,0.0,credit_card,alimentos_bebidas
497cca8e75a371668cdb695bbff584bf,72,1,33.17,-10.0,1.0,5.0,0,0.0,boleto,relogios_presentes
498047627ad1aff4384cd47f3086ddd4,16,1,111.1,-17.0,2.0,5.0,0,1.0,credit_card,beleza_saude
49836f57f840f0c1eb0b5cb343312df7,28,1,730.05,-27.0,1.0,5.0,0,1.0,boleto,brinquedos
4985c56eccae71866a8582e6d624c8f8,69,1,92.59,-6.0,1.0,5.0,0,1.0,boleto,beleza_saude
4986f8aa1ae1dac3675b8cc6da97e66e,15,1,65.57,-9.0,1.0,5.0,0,0.0,boleto,esporte_lazer
498973ca5f91139ababfba82930b08bd,16,1,142.23,-27.0,1.0,4.0,0,0.0,debit_card,automotivo
498af54af9a5c8e436b2c97c408da48f,97,1,83.5,-15.0,4.0,5.0,0,0.0,credit_card,cool_stuff
498bb699b0cc38a1bf437df5c4559ec8,101,1,552.73,-11.0,1.0,3.0,0,1.0,credit_card,ferramentas_jardim
498c3fa27c15a3020b1370bf48390fb2,88,1,34.01,-14.0,3.0,5.0,0,0.0,credit_card,alimentos_bebidas
499133a2350e0dd751dd5e527bc77530,175,1,46.86,-19.0,1.0,5.0,0,0.0,credit_card,market_place
4993135ea14b0919c5e7460fe33730db,151,2,59.74,-9.0,1.0,5.0,0,0.0,credit_card,informatica_acessorios
4994e3301734485d0f0f448377068f3d,49,3,68.14,-28.0,1.0,4.0,0,1.0,voucher,consoles_games
499577d71608181c4ac94226b315015e,10,1,52.63,-12.0,1.0,5.0,0,1.0,debit_card,brinquedos
499cd12b7fce1ab0f6b34c9aed0e43ee,240,1,232.0,-13.0,3.0,5.0,0,0.0,credit_card,informatica_acessorios
499e1ddbf2c2567324f4d3733eaeedeb,111,1,47.68,-7.0,1.0,5.0,0,1.0,boleto,brinquedos
499fea1320e647db63583388ae04d56b,46,1,66.59,-19.0,1.0,1.0,0,0.0,voucher,beleza_saude
49a12f22e0b74c1dcdeed2ac3eb60a0c,121,1,142.07,-14.0,12.0,5.0,0,0.0,credit_card,moveis_decoracao
49a19cc71af5703aa8e8bc87349e4c40,53,2,175.6,-22.0,1.0,4.0,0,0.0,boleto,pet_shop
49a46a9ac7e72f7ce9e2a6007f4d33e4,17,1,64.0,-12.0,1.0,5.0,0,0.0,credit_card,bebes
49a646e27cc7280ff6374df7d5d33029,85,1,56.01,-20.0,5.0,3.0,0,0.0,credit_card,automotivo
49a7d7f106f6adbd40721e2685278da1,174,1,24.86,-27.0,2.0,4.0,0,0.0,credit_card,cama_mesa_banho
49a8efac851377a035f6e206ea2d080a,116,1,176.36,-11.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
49ae0698a1be3e8576a1f5bffac2d76a,74,1,91.28,-17.0,4.0,3.0,0,1.0,credit_card,telefonia
49af61609cd532146e7645dafc5df836,241,1,55.43,-28.0,1.0,5.0,0,1.0,credit_card,bebes
49b2302c52db78ebd698e8ef0061d40f,56,1,33.53,-23.0,1.0,5.0,0,0.0,voucher,esporte_lazer
49b7ce0bbcdb46b33e896055cd492e81,129,1,218.66,-14.0,10.0,3.0,0,1.0,credit_card,pet_shop
